VideoID,VideoDescription,HashTags,PlayCount,CommentCount,ShareCount,VideoPlayAddr,VideoDownloadAddr,MusicID,AuthorID,DatePosted,DateFetched
7255823289430412586,#stitch with @FITXFEARLESS i cant feel my bottom half hut at least i dont look homeless #fyp#viral#homeless#classy#fashion,"['classy', 'fashion', 'stitch', 'fyp', 'viral', 'homeless']",36000000,50900,146000,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oASBsINAedEn78OjgCZROtbqElD8x3DkgQ6oez/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1578&bt=789&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo-JRCQ_vjoLjsAhLrus&mime_type=video_mp4&qs=0&rc=NDVnNWk2Z2c1NGdkOzpnOEBpamw3ajY6ZmV3bDMzZzczNEBeNmJfLzE0NS8xX2AuXmJjYSNycm5rcjRfaWxgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904417&l=20231009202005B865240D7337DFEC8A8E&ply_type=2&policy=2&signature=58bf8094bdbcb47f5e330a841d2a3cd4&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oExDwWzQYUyBfqP1yptAIvWWODSv3OCRAhB96I/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=1802&bt=901&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo-JRCQ_vjoLjsAhLrus&mime_type=video_mp4&qs=0&rc=aDk8MzNpOTczOTM2aWRkZkBpamw3ajY6ZmV3bDMzZzczNEAtMmE0LS0uNS4xYWFeNjMtYSNycm5rcjRfaWxgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904417&l=20231009202005B865240D7337DFEC8A8E&ply_type=2&policy=2&signature=f7161193d95fea9eae80ff0fa4ef0ef4&tk=tt_chain_token,7255823287933012778,original sound,luv_cheeds,2023-07-14 23:40:22+00:00,1696882791
6978365096766508294,"The sad thing about the fashion runway, this girl suffered😔 #runway #sadgirl #sad #model #foryou #supermodel #design #pfw #fashion","['sadgirl', 'design', 'runway', 'fashion', 'pfw', 'foryou', 'model', 'sad', 'supermodel']",36900000,149800,119900,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/ccb615139e1a4484a300cd0deb7fc279/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&br=1898&bt=949&bti=ODszNWYuMDE6&cs=0&ds=2&ft=_rKBMBnZq8ZmoIJRCQ_vj-qLsAhLrus&mime_type=video_mp4&qs=0&rc=aWlpOjM0OTNoZmc3ZmloOUBpajw8aTt2cnE1NjMzNzczM0BiYGNjXl81XmMxNC8xYDMuYSMyYDRwZzNwMGBgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904418&l=202310092020067C3EB094B7A10CE91E40&ply_type=2&policy=2&signature=9bfc419439582c68af83720bac832164&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/86499831784f406385197838791f381d/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C0%7C3&br=1882&bt=941&bti=ODszNWYuMDE6&cs=0&ds=2&ft=_rKBMBnZq8ZmoIJRCQ_vj-qLsAhLrus&mime_type=video_mp4&qs=0&rc=Zzk7ZWRoNzM8ZzM0ZmU7aEBpajw8aTt2cnE1NjMzNzczM0A1NjNfL18tNjExXl4wNmBjYSMyYDRwZzNwMGBgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904418&l=202310092020067C3EB094B7A10CE91E40&ply_type=2&policy=2&signature=83fb3e97e71c07cbb013648a18860d67&tk=tt_chain_token,6959985989339187973,billie eilish bellyache slowed reverb,mood_m1221,2021-06-27 07:00:46+00:00,1696882791
6964798580116688134,Ouch @converse #internship #design #smalldesigner #plzstopstealing #fashion #TWDSurvivalChallenge #fyp,"['TWDSurvivalChallenge', 'fyp', 'internship', 'smalldesigner', 'plzstopstealing', 'design', 'fashion']",23100000,118600,82100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/efc22a8b94bc4d37aa1d43b78b3bfe98/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=980&bt=490&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmolJRCQ_vjA7ZsAhLrus&mime_type=video_mp4&qs=0&rc=NjhmNWg6OGllaTU7OTUzO0Bpamo6bXZrPG14NTMzNzczM0AxMDQwYWAyXi4xNS5gNS9jYSNmL2ttaGJpcmdgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904464&l=20231009202006022DE9C836E7F30016DE&ply_type=2&policy=2&signature=f4807b2910b35d77687e9973861ea101&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/ad08ad62a7524033a54a02f6c275c12a/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=980&bt=490&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmolJRCQ_vjA7ZsAhLrus&mime_type=video_mp4&qs=0&rc=Z2czZTo4ODM6aGUzNzdmOEBpamo6bXZrPG14NTMzNzczM0AuNWJjL2FiX14xXy8tMjYvYSNmL2ttaGJpcmdgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904464&l=20231009202006022DE9C836E7F30016DE&ply_type=2&policy=2&signature=a5c324eb098626e9ecd6b8b673245bdc&tk=tt_chain_token,6964798500022586118,original sound,ceci.monge,2021-05-21 17:35:39+00:00,1696882791
7148142149866097926,Schiaparelli by Daniel Roseberry | #schiaparelli #danielroseberry #fashion ,"['danielroseberry', 'fashion', 'schiaparelli']",29300000,16400,13800,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/1d150af3eac94e0d85b531e58d5d4820/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2658&bt=1329&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmolJRCQ_vjUiGsAhLrus&mime_type=video_mp4&qs=0&rc=OTU0OjdoaWQ7OjdoM2g8aUBpM211cmY6ZnNuZjMzNzczM0AuYTE2LTBjNmMxMV5iXi1gYSNeZWZocjRvam1gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904437&l=202310092020075A220A9E2A4F09E9A060&ply_type=2&policy=2&signature=74293fa7fc35c43445e1567896c86232&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/584a8aab51444b2f8e39a5939ba66eb6/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2748&bt=1374&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmolJRCQ_vjUiGsAhLrus&mime_type=video_mp4&qs=0&rc=ZWQ7M2VnZmk4O2k2NzRoOkBpM211cmY6ZnNuZjMzNzczM0AyYy8vLjNfNjQxLS5iYzAuYSNeZWZocjRvam1gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904437&l=202310092020075A220A9E2A4F09E9A060&ply_type=2&policy=2&signature=a03c2db023d3f7ce0b0b83820eefc97a&tk=tt_chain_token,7094321216395496197,original sound,iconic_modelss,2022-09-27 19:22:22+00:00,1696882791
7127803333208968494,@rachleahx is gonna eat this up 💀#PostitAffirmations #fashion #ootd #styling #thneed,"['ootd', 'styling', 'thneed', 'PostitAffirmations', 'fashion']",28800000,43400,60000,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/7447a33383e6487090de0a9988f9f7da/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2246&bt=1123&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoOJRCQ_vjoLjsAhLrus&mime_type=video_mp4&qs=0&rc=ZjY7OzY2NmU0NjpkaDM7aUBpMzpvO2c6ZnBqZTMzZzczNEAwXzBhXjEyNWExMmEyLjQtYSNvL2hmcjRfZ2lgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904436&l=20231009202008EAA62CBD007A09ED21D0&ply_type=2&policy=2&signature=a7858fa6859367433487de7411f6bc00&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/5949b75580264353bb74b9a9a68ddcbd/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2236&bt=1118&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoOJRCQ_vjoLjsAhLrus&mime_type=video_mp4&qs=0&rc=ZWlnN2g1OGdkaDw3ZDczZ0BpMzpvO2c6ZnBqZTMzZzczNEAxLTYyMDY2XjYxXjUvNTAvYSNvL2hmcjRfZ2lgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904436&l=20231009202008EAA62CBD007A09ED21D0&ply_type=2&policy=2&signature=016539bfd51e091d2ea70cfd2a6b4004&tk=tt_chain_token,6792469818315376642,How Bad Can I Be?,coristrike,2022-08-03 23:57:21+00:00,1696882791
7082392210632723754,You barely get wet on this ride 😐 @thatstraightfaceguy #fyp #foryou #AFairShotWithBlock #fashion #lifeadvice,"['fyp', 'foryou', 'AFairShotWithBlock', 'fashion', 'lifeadvice']",41200000,34100,30200,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/15914289a4ee40fba0572b4c8d09bfd1/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=5050&bt=2525&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoOJRCQ_vjkRGsAhLrus&mime_type=video_mp4&qs=0&rc=ZzwzaGk3ZDtpaTQ0aDc0N0Bpank3bzk6ZnJ1PDMzZzczNEA0YTM1LjE0XmMxYTEwMy9hYSNxZzFycjRnXjFgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904431&l=202310092020087C3EB094B7A10CE91F39&ply_type=2&policy=2&signature=27e49e522c86a990450869edc77a2d29&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/d3d9dbec8f0b4df286e08a84d7d33448/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=5052&bt=2526&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoOJRCQ_vjkRGsAhLrus&mime_type=video_mp4&qs=0&rc=Z2lmOGZoZDc5ZWk6aGc8PEBpank3bzk6ZnJ1PDMzZzczNEAtMDI1NV4tXmIxNTNiMWM0YSNxZzFycjRnXjFgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904431&l=202310092020087C3EB094B7A10CE91F39&ply_type=2&policy=2&signature=fd1e400040db3bedf263c0daf643b30b&tk=tt_chain_token,7082392183084682030,original sound,farrisfilms,2022-04-03 14:58:58+00:00,1696882791
7029001518082936111,Team DAY or NIGHT? ☀️🌙 OUTFITS ON MY LTK ‼️ #fyp #foryou #fashiontok #inspo #aesthetic #fashion #ootd #outfit #style #fallfashion #winterfashion,"['fallfashion', 'fyp', 'inspo', 'foryou', 'aesthetic', 'style', 'ootd', 'fashion', 'outfit', 'winterfashion', 'fashiontok']",55800000,15800,35100,https://v19-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/5c35c3a39e5a44309464aefc78107c75/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1780&bt=890&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoDJRCQ_vj-qLsAhLrus&mime_type=video_mp4&qs=0&rc=aTM1PDg8OzU8OGg4aWg7NEBpM2l5dmk6ZngzOTMzZzczNEBeMGMzYGBiNWExYV4vLl5gYSM2YGAycjRnNDNgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904433&l=202310092020090AE69664DDA20F011CAD&ply_type=2&policy=2&signature=f08b28b794d22167b7cdf0a4a6580be3&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/8cf89d19e42040f4ab4c3d3d20de361f/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=1818&bt=909&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoDJRCQ_vj-qLsAhLrus&mime_type=video_mp4&qs=0&rc=OjozNmk6Zzs1MzVmO2hkZ0BpM2l5dmk6ZngzOTMzZzczNEA0MTMxMDUwNjQxMGI0Xy4tYSM2YGAycjRnNDNgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696904433&l=202310092020090AE69664DDA20F011CAD&ply_type=2&policy=2&signature=daa038b76dbffe9ccd5b642c288ac7e6&tk=tt_chain_token,7007785041036101634,SAD GIRLZ LUV MONEY - Remix,vivacious.honey,2021-11-10 17:55:51+00:00,1696882791
6994074972683603205,Why be like everyone else? #haircut  #fypage #fashion #glowup,"['fashion', 'glowup', 'haircut', 'fypage']",19300000,79000,83700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/347887f3617e4c81b3f9de837d13668b/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2298&bt=1149&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoDJRCQ_vjX0GsAhLrus&mime_type=video_mp4&qs=0&rc=O2ZoZGg2aDM6NzlmNGdoZ0BpM2VmNzs6ZnV4NzMzNzczM0AzMTJeLy42NV8xL15eXmE0YSNmby1rcjRfcDRgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904424&l=202310092020097C3EB094B7A10CE91FB6&ply_type=2&policy=2&signature=7a1c9bc2207d14c2753fca6a73d3a97d&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/9eba3337961a478696ec0f57aa378fef/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2308&bt=1154&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoDJRCQ_vjX0GsAhLrus&mime_type=video_mp4&qs=0&rc=O2Y1PDk8Ozo3M2Y3NTw4M0BpM2VmNzs6ZnV4NzMzNzczM0A0MDQ0YS9eX2ExMGA1YTI1YSNmby1rcjRfcDRgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904424&l=202310092020097C3EB094B7A10CE91FB6&ply_type=2&policy=2&signature=eb716f97bac6e1201b4de1d96f5410f9&tk=tt_chain_token,6957338977586154245,TYSM FOR USING THIS SOUND,dymon98,2021-08-08 15:02:59+00:00,1696882791
6798575975421463814,"My mini series with my bff @mariacastellanos_ri called “Style, Not Size”! Looks from #Zara Which outfit was your fav? 1, 2, or 3?! #fashion","['fashionfest', 'zara', 'fashion']",37600000,33300,56700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/fabf9d8db4b04add9bfa989839e610e4/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1930&bt=965&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmorJRCQ_vj.FjsAhLrus&mime_type=video_mp4&qs=0&rc=ZGdoMzg4Nzs5NDRkaTU2M0BpM2o0NDMzaWxwczMzaTczM0A2YF8vLi8xNTIxMl81XjVhYSMxMXMuYTZzNmBfLS1hMTZzcw%3D%3D&btag=e00008000&expire=1696904425&l=20231009202010B865240D7337DFEC8C8B&ply_type=2&policy=2&signature=d9f7f5d726df32ab9b3dfab50bac9f13&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/c76635c4b45e42c9b306530aae85ed92/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2154&bt=1077&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmorJRCQ_vj.FjsAhLrus&mime_type=video_mp4&qs=0&rc=O2dpN2VoZ2VlOzQ8Zzo4NUBpM2o0NDMzaWxwczMzaTczM0A2MjJjMjU0XmAxYzBhYTU0YSMxMXMuYTZzNmBfLS1hMTZzcw%3D%3D&btag=e00008000&expire=1696904425&l=20231009202010B865240D7337DFEC8C8B&ply_type=2&policy=2&signature=045d619b90a9e9c5adbc9cd5ee9d3004&tk=tt_chain_token,6763011800972708613,Say So,denisemmercedes,2020-02-28 19:07:05+00:00,1696882791
6913715799643639045,making my dream cottagecore dress (aka my daisy dress 🌼) - inspired by the strawberry dress! #diy #fashion #cottagecore #strawberrydress,"['diy', 'fashion', 'cottagecore', 'strawberrydress']",22100000,61900,83600,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/172c0a1c1f4b4395b48497ae04c215fc/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=3738&bt=1869&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmorJRCQ_vjMfbsAhLrus&mime_type=video_mp4&qs=0&rc=aDdlPDU7N2k2aTM3NGVlZ0BpajN3cjc8PHM6eTMzODczM0BeYi0yMjEuNmMxYTVhLWMvYSMxbS5wMGVuNG1fLS1iMTZzcw%3D%3D&btag=e00008000&expire=1696904435&l=202310092020107C3EB094B7A10CE92039&ply_type=2&policy=2&signature=afb53d4583d0fb2fb458b1127f5818f3&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/18bb4053d5764515a1df1e460c7aeccc/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=3682&bt=1841&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmorJRCQ_vjMfbsAhLrus&mime_type=video_mp4&qs=0&rc=OjNkZ2hpNGRpO2k3ODg4O0BpajN3cjc8PHM6eTMzODczM0AxXmJfMmA2XzYxYzJfXzNgYSMxbS5wMGVuNG1fLS1iMTZzcw%3D%3D&btag=e00008000&expire=1696904435&l=202310092020107C3EB094B7A10CE92039&ply_type=2&policy=2&signature=1667d0a8cd44a4bf01bd2e8966cbf69c&tk=tt_chain_token,6751191396650076162,Line Without a Hook,crescentshay,2021-01-04 01:48:35+00:00,1696882791
6847003743809015046,Take me back to China😫 #fashion #streetwear #xyzbca,"['streetwear', 'xyzbca', 'fashion']",43800000,71700,272100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/f40a20f07c84414b87f1b8e984643f17/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=3182&bt=1591&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoFJRCQ_vjOGZsAhLrus&mime_type=video_mp4&qs=0&rc=N2c2NDc7ZTlmNjw7PGhlZUBpMzh5d2hzaDdxdjMzPDczM0AwMTY1MjQuXjExMzYvXzE0YSNhNW1jZmRkLy9fLS0zMTZzcw%3D%3D&btag=e00008000&expire=1696904443&l=20231009202012AC35E2EF4CF9BAE821A2&ply_type=2&policy=2&signature=7e6361634d0019e4304c874039d27f24&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/bc557ab99f1a44af9e08a442f3326700/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=3338&bt=1669&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoFJRCQ_vjOGZsAhLrus&mime_type=video_mp4&qs=0&rc=aDtoNmZoZzQ6ZWU2NmQzZ0BpMzh5d2hzaDdxdjMzPDczM0BhMGMzMzMtXy8xLi81Xl5fYSNhNW1jZmRkLy9fLS0zMTZzcw%3D%3D&btag=e00008000&expire=1696904443&l=20231009202012AC35E2EF4CF9BAE821A2&ply_type=2&policy=2&signature=a0ffd5621aeea10f31c04a7e5966fef1&tk=tt_chain_token,6842582526297393154,How You Like That,sh1ryinyin,2020-07-08 07:11:41+00:00,1696882791
6884764760387128582,"making a 12ft social distancing dress - part 1: the hoopskirt! part 2 is going to be the overskirt, bodice, and a matching mask! 💕 #diy #fashion","['diy', 'fashion']",31100000,26400,19100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/bb32d13ccff24863a2137c98ddb2462c/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=4310&bt=2155&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoWJRCQ_vjwK8sAhLrus&mime_type=video_mp4&qs=0&rc=NDdlNGg3ZTc7M2c3ODppPEBpM3Y2dDdmOjxzeDMzNjczM0AwYl80LWNfX2ExYjE1MWFiYSNqYzY1NmVrZjJfLS0yMTZzcw%3D%3D&btag=e00008000&expire=1696904440&l=2023100920201332608256E293731D5B31&ply_type=2&policy=2&signature=d428d02dda24728b1cdad579af22de3a&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/529d7fef83b8474f9a4d774b08e3421b/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=4332&bt=2166&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoWJRCQ_vjwK8sAhLrus&mime_type=video_mp4&qs=0&rc=NWdkOjo5OTM4ZzM1OjM4Z0BpM3Y2dDdmOjxzeDMzNjczM0AuNl4yYWExNjAxYWI0NTJhYSNqYzY1NmVrZjJfLS0yMTZzcw%3D%3D&btag=e00008000&expire=1696904440&l=2023100920201332608256E293731D5B31&ply_type=2&policy=2&signature=cc704a943735b260723df18b013c935c&tk=tt_chain_token,6716433144414750722,You Know It,crescentshay,2020-10-18 01:24:04+00:00,1696882791
7084799954362944773,Can you learn these moves?#pose #fashion #uktiktok #photo #fyp,"['pose', 'fashion', 'uktiktok', 'photo', 'fyp']",53600000,32600,36700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/90a7abca042d4bf3ba1f13232940ee00/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2784&bt=1392&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoWJRCQ_vjBNhsAhLrus&mime_type=video_mp4&qs=0&rc=ODU2NWU2ZWdlZmc2ZTU0OkBpM25ndWk6Znc3PDMzNzczM0AwNTUtLjRgXzIxYDA0Y2FhYSNfcC9qcjRfNDZgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904432&l=2023100920201375C5F4BB58B2DBEA7F6A&ply_type=2&policy=2&signature=2c5822146fc385b5090592483c7b9131&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/9689d079b11f488795b0c17bf1569cbe/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2836&bt=1418&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoWJRCQ_vjBNhsAhLrus&mime_type=video_mp4&qs=0&rc=aGk8O2RoNzM8OjxkNTY3NEBpM25ndWk6Znc3PDMzNzczM0BgX2JhYzVhNWAxMmBjNGJeYSNfcC9qcjRfNDZgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696904432&l=2023100920201375C5F4BB58B2DBEA7F6A&ply_type=2&policy=2&signature=611a994d703feb0c7aa57aac00329b2b&tk=tt_chain_token,7084799919562836741,original sound,elf3141592,2022-04-10 02:42:15+00:00,1696882791
7021248231778585862,Welcome to the reality of modeling in NYC. I'm so crushed. #fyp #nyc #modeling #fashion #model #nyclife,"['nyclife', 'fyp', 'nyc', 'modeling', 'fashion', 'model']",32700000,77000,59400,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/a2c4805223974b2bb6f0b3aea5bf936c/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2042&bt=1021&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmocJRCQ_vjMfbsAhLrus&mime_type=video_mp4&qs=0&rc=ZjY7ZWhkaGU7aTU1Z2k1aEBpM29vPGk6ZmU6ODMzNzczM0AzLmJiNmMxNjExXjUxNGEzYSNxMnFgcjRfaGxgLS1kMTZzcw%3D%3D&btag=e00010000&expire=1696904586&l=2023100920201406E85CBCD85DA6E938D4&ply_type=2&policy=2&signature=7cb00d6b6df735836ec5465c9fd0ce90&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/a97f041ba84a45b08b9f9a354a1a2aac/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2030&bt=1015&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmocJRCQ_vjMfbsAhLrus&mime_type=video_mp4&qs=0&rc=N2Q2OTc6NmVpOTw2Zjg5NEBpM29vPGk6ZmU6ODMzNzczM0BgYC01YS42XzYxNTJhNTZiYSNxMnFgcjRfaGxgLS1kMTZzcw%3D%3D&btag=e00010000&expire=1696904586&l=2023100920201406E85CBCD85DA6E938D4&ply_type=2&policy=2&signature=a77ed973949ac15399db1f81a336b8b2&tk=tt_chain_token,7021248146193812229,original sound,annavgantt,2021-10-20 20:29:06+00:00,1696882791
