VideoID,VideoDescription,HashTags,PlayCount,CommentCount,ShareCount,VideoPlayAddr,VideoDownloadAddr,MusicID,AuthorID,DatePosted,DateFetched
7255823289430412586,#stitch with @FITXFEARLESS i cant feel my bottom half hut at least i dont look homeless #fyp#viral#homeless#classy#fashion,"['homeless', 'classy', 'fashion', 'stitch', 'fyp', 'viral']",36000000,50900,145900,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/oASBsINAedEn78OjgCZROtbqElD8x3DkgQ6oez/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1578&bt=789&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoxyAXQ_vjn3ZsAhLrus&mime_type=video_mp4&qs=0&rc=NDVnNWk2Z2c1NGdkOzpnOEBpamw3ajY6ZmV3bDMzZzczNEBeNmJfLzE0NS8xX2AuXmJjYSNycm5rcjRfaWxgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843975&l=20231009033243D5E2BF6FBB8F2FCEB2E2&ply_type=2&policy=2&signature=baf1d6fb24e1d921664715af2b42ed86&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/oExDwWzQYUyBfqP1yptAIvWWODSv3OCRAhB96I/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=1802&bt=901&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoxyAXQ_vjn3ZsAhLrus&mime_type=video_mp4&qs=0&rc=aDk8MzNpOTczOTM2aWRkZkBpamw3ajY6ZmV3bDMzZzczNEAtMmE0LS0uNS4xYWFeNjMtYSNycm5rcjRfaWxgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843975&l=20231009033243D5E2BF6FBB8F2FCEB2E2&ply_type=2&policy=2&signature=0ec3dceec86b96d9be471220cdf36db3&tk=tt_chain_token,7255823287933012778,original sound,luv_cheeds,2023-07-14 23:40:22+00:00,1696822354
6978365096766508294,"The sad thing about the fashion runway, this girl suffered😔 #runway #sadgirl #sad #model #foryou #supermodel #design #pfw #fashion","['pfw', 'sadgirl', 'sad', 'design', 'foryou', 'runway', 'model', 'supermodel', 'fashion']",36900000,149800,119900,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/ccb615139e1a4484a300cd0deb7fc279/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&br=1898&bt=949&bti=ODszNWYuMDE6&cs=0&ds=2&ft=_rKBMBnZq8ZmoxyAXQ_vjYJdsAhLrus&mime_type=video_mp4&qs=0&rc=aWlpOjM0OTNoZmc3ZmloOUBpajw8aTt2cnE1NjMzNzczM0BiYGNjXl81XmMxNC8xYDMuYSMyYDRwZzNwMGBgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843975&l=2023100903324307C05FA9A72D8BB9D0EE&ply_type=2&policy=2&signature=6aeae01e58dd392e288fa54d8f5cedfa&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-pve-0068/86499831784f406385197838791f381d/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C0%7C3&br=1882&bt=941&bti=ODszNWYuMDE6&cs=0&ds=2&ft=_rKBMBnZq8ZmoxyAXQ_vjYJdsAhLrus&mime_type=video_mp4&qs=0&rc=Zzk7ZWRoNzM8ZzM0ZmU7aEBpajw8aTt2cnE1NjMzNzczM0A1NjNfL18tNjExXl4wNmBjYSMyYDRwZzNwMGBgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843975&l=2023100903324307C05FA9A72D8BB9D0EE&ply_type=2&policy=2&signature=d61048a65867665be623e54543acb674&tk=tt_chain_token,6959985989339187973,billie eilish bellyache slowed reverb,mood_m1221,2021-06-27 07:00:46+00:00,1696822354
6964798580116688134,Ouch @converse #internship #design #smalldesigner #plzstopstealing #fashion #TWDSurvivalChallenge #fyp,"['fyp', 'smalldesigner', 'plzstopstealing', 'internship', 'design', 'fashion', 'TWDSurvivalChallenge']",23100000,118600,82100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/efc22a8b94bc4d37aa1d43b78b3bfe98/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=980&bt=490&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmovyAXQ_vj1mLsAhLrus&mime_type=video_mp4&qs=0&rc=NjhmNWg6OGllaTU7OTUzO0Bpamo6bXZrPG14NTMzNzczM0AxMDQwYWAyXi4xNS5gNS9jYSNmL2ttaGJpcmdgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696844021&l=202310090332444E7E274F1E4AADBD8746&ply_type=2&policy=2&signature=fc1958168d2d5d45804880452c23510a&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/ad08ad62a7524033a54a02f6c275c12a/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=980&bt=490&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmovyAXQ_vj1mLsAhLrus&mime_type=video_mp4&qs=0&rc=Z2czZTo4ODM6aGUzNzdmOEBpamo6bXZrPG14NTMzNzczM0AuNWJjL2FiX14xXy8tMjYvYSNmL2ttaGJpcmdgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696844021&l=202310090332444E7E274F1E4AADBD8746&ply_type=2&policy=2&signature=8e2ac8d623ff4196549d44117f7b5350&tk=tt_chain_token,6964798500022586118,original sound,ceci.monge,2021-05-21 17:35:39+00:00,1696822354
7148142149866097926,Schiaparelli by Daniel Roseberry | #schiaparelli #danielroseberry #fashion ,"['danielroseberry', 'schiaparelli', 'fashion']",29300000,16400,13800,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/1d150af3eac94e0d85b531e58d5d4820/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2658&bt=1329&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmovyAXQ_vj.E7sAhLrus&mime_type=video_mp4&qs=0&rc=OTU0OjdoaWQ7OjdoM2g8aUBpM211cmY6ZnNuZjMzNzczM0AuYTE2LTBjNmMxMV5iXi1gYSNeZWZocjRvam1gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843994&l=202310090332440072B95EE3013FBD4889&ply_type=2&policy=2&signature=8ed84d9c604de102ac3981547758e39e&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/584a8aab51444b2f8e39a5939ba66eb6/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2748&bt=1374&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmovyAXQ_vj.E7sAhLrus&mime_type=video_mp4&qs=0&rc=ZWQ7M2VnZmk4O2k2NzRoOkBpM211cmY6ZnNuZjMzNzczM0AyYy8vLjNfNjQxLS5iYzAuYSNeZWZocjRvam1gLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843994&l=202310090332440072B95EE3013FBD4889&ply_type=2&policy=2&signature=5723382dfbbc9b71ee6ea9cfb0c6ed65&tk=tt_chain_token,7094321216395496197,original sound,iconic_modelss,2022-09-27 19:22:22+00:00,1696822354
7127803333208968494,@rachleahx is gonna eat this up 💀#PostitAffirmations #fashion #ootd #styling #thneed,"['ootd', 'styling', 'thneed', 'PostitAffirmations', 'fashion']",28800000,43400,60000,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/7447a33383e6487090de0a9988f9f7da/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2246&bt=1123&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoZyAXQ_vj16GsAhLrus&mime_type=video_mp4&qs=0&rc=ZjY7OzY2NmU0NjpkaDM7aUBpMzpvO2c6ZnBqZTMzZzczNEAwXzBhXjEyNWExMmEyLjQtYSNvL2hmcjRfZ2lgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843993&l=202310090332457D4773188E5D74BC74EE&ply_type=2&policy=2&signature=345ef4916f2baf7bec15e4ff5c918aff&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/5949b75580264353bb74b9a9a68ddcbd/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2236&bt=1118&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoZyAXQ_vj16GsAhLrus&mime_type=video_mp4&qs=0&rc=ZWlnN2g1OGdkaDw3ZDczZ0BpMzpvO2c6ZnBqZTMzZzczNEAxLTYyMDY2XjYxXjUvNTAvYSNvL2hmcjRfZ2lgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843993&l=202310090332457D4773188E5D74BC74EE&ply_type=2&policy=2&signature=67ac649a4f1441c5556e3e0ab00ecce5&tk=tt_chain_token,6792469818315376642,How Bad Can I Be?,coristrike,2022-08-03 23:57:21+00:00,1696822354
7082392210632723754,You barely get wet on this ride 😐 @thatstraightfaceguy #fyp #foryou #AFairShotWithBlock #fashion #lifeadvice,"['lifeadvice', 'fyp', 'foryou', 'AFairShotWithBlock', 'fashion']",41200000,34100,30200,https://v19-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/15914289a4ee40fba0572b4c8d09bfd1/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=5050&bt=2525&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo.yAXQ_vjmBusAhLrus&mime_type=video_mp4&qs=0&rc=ZzwzaGk3ZDtpaTQ0aDc0N0Bpank3bzk6ZnJ1PDMzZzczNEA0YTM1LjE0XmMxYTEwMy9hYSNxZzFycjRnXjFgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843989&l=202310090332468E01595C9E739DE689A9&ply_type=2&policy=2&signature=9b071c242d6f68e64760eba01efa5d60&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/d3d9dbec8f0b4df286e08a84d7d33448/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=5052&bt=2526&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo.yAXQ_vjmBusAhLrus&mime_type=video_mp4&qs=0&rc=Z2lmOGZoZDc5ZWk6aGc8PEBpank3bzk6ZnJ1PDMzZzczNEAtMDI1NV4tXmIxNTNiMWM0YSNxZzFycjRnXjFgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843989&l=202310090332468E01595C9E739DE689A9&ply_type=2&policy=2&signature=1d0610df71c332bf4f8ade75984393a3&tk=tt_chain_token,7082392183084682030,original sound,farrisfilms,2022-04-03 14:58:58+00:00,1696822354
7029001518082936111,Team DAY or NIGHT? ☀️🌙 OUTFITS ON MY LTK ‼️ #fyp #foryou #fashiontok #inspo #aesthetic #fashion #ootd #outfit #style #fallfashion #winterfashion,"['ootd', 'aesthetic', 'inspo', 'foryou', 'fyp', 'winterfashion', 'fallfashion', 'fashion', 'outfit', 'style', 'fashiontok']",55800000,15800,35100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/5c35c3a39e5a44309464aefc78107c75/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1780&bt=890&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo.yAXQ_vjQJhsAhLrus&mime_type=video_mp4&qs=0&rc=aTM1PDg8OzU8OGg4aWg7NEBpM2l5dmk6ZngzOTMzZzczNEBeMGMzYGBiNWExYV4vLl5gYSM2YGAycjRnNDNgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843990&l=202310090332460072B95EE3013FBD495D&ply_type=2&policy=2&signature=0c331b62dbcd791ce5c20c0e645dcf86&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/8cf89d19e42040f4ab4c3d3d20de361f/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=1818&bt=909&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo.yAXQ_vjQJhsAhLrus&mime_type=video_mp4&qs=0&rc=OjozNmk6Zzs1MzVmO2hkZ0BpM2l5dmk6ZngzOTMzZzczNEA0MTMxMDUwNjQxMGI0Xy4tYSM2YGAycjRnNDNgLS1kMS9zcw%3D%3D&btag=e00008000&expire=1696843990&l=202310090332460072B95EE3013FBD495D&ply_type=2&policy=2&signature=f1c1dbd9eefbe5e5d68e28c87dace1b1&tk=tt_chain_token,7007785041036101634,SAD GIRLZ LUV MONEY - Remix,vivacious.honey,2021-11-10 17:55:51+00:00,1696822354
6994074972683603205,Why be like everyone else? #haircut  #fypage #fashion #glowup,"['glowup', 'haircut', 'fypage', 'fashion']",19300000,79000,83700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/347887f3617e4c81b3f9de837d13668b/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2298&bt=1149&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoyyAXQ_vj6dbsAhLrus&mime_type=video_mp4&qs=0&rc=O2ZoZGg2aDM6NzlmNGdoZ0BpM2VmNzs6ZnV4NzMzNzczM0AzMTJeLy42NV8xL15eXmE0YSNmby1rcjRfcDRgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843982&l=2023100903324750205B9EA1C3CFBB3B0F&ply_type=2&policy=2&signature=062cc3338726927987381a9c498b227c&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/9eba3337961a478696ec0f57aa378fef/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2308&bt=1154&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoyyAXQ_vj6dbsAhLrus&mime_type=video_mp4&qs=0&rc=O2Y1PDk8Ozo3M2Y3NTw4M0BpM2VmNzs6ZnV4NzMzNzczM0A0MDQ0YS9eX2ExMGA1YTI1YSNmby1rcjRfcDRgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843982&l=2023100903324750205B9EA1C3CFBB3B0F&ply_type=2&policy=2&signature=5dabfe28ce0446f0e4d8f89dcc1ed1af&tk=tt_chain_token,6957338977586154245,TYSM FOR USING THIS SOUND,dymon98,2021-08-08 15:02:59+00:00,1696822354
6798575975421463814,"My mini series with my bff @mariacastellanos_ri called “Style, Not Size”! Looks from #Zara Which outfit was your fav? 1, 2, or 3?! #fashion","['fashionfest', 'zara', 'fashion']",37600000,33300,56700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/fabf9d8db4b04add9bfa989839e610e4/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=1930&bt=965&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoyyAXQ_vjUiGsAhLrus&mime_type=video_mp4&qs=0&rc=ZGdoMzg4Nzs5NDRkaTU2M0BpM2o0NDMzaWxwczMzaTczM0A2YF8vLi8xNTIxMl81XjVhYSMxMXMuYTZzNmBfLS1hMTZzcw%3D%3D&btag=e00008000&expire=1696843982&l=202310090332478E01595C9E739DE68A93&ply_type=2&policy=2&signature=ead6549fd4e0d87aba325e40614aa96f&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/c76635c4b45e42c9b306530aae85ed92/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2154&bt=1077&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoyyAXQ_vjUiGsAhLrus&mime_type=video_mp4&qs=0&rc=O2dpN2VoZ2VlOzQ8Zzo4NUBpM2o0NDMzaWxwczMzaTczM0A2MjJjMjU0XmAxYzBhYTU0YSMxMXMuYTZzNmBfLS1hMTZzcw%3D%3D&btag=e00008000&expire=1696843982&l=202310090332478E01595C9E739DE68A93&ply_type=2&policy=2&signature=f4c837ea9d07b7733e1445aba934eb39&tk=tt_chain_token,6763011800972708613,Say So,denisemmercedes,2020-02-28 19:07:05+00:00,1696822354
6913715799643639045,making my dream cottagecore dress (aka my daisy dress 🌼) - inspired by the strawberry dress! #diy #fashion #cottagecore #strawberrydress,"['fashion', 'cottagecore', 'strawberrydress', 'diy']",22100000,61900,83600,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c004-tx/172c0a1c1f4b4395b48497ae04c215fc/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=3738&bt=1869&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoYyAXQ_vjFhxsAhLrus&mime_type=video_mp4&qs=0&rc=aDdlPDU7N2k2aTM3NGVlZ0BpajN3cjc8PHM6eTMzODczM0BeYi0yMjEuNmMxYTVhLWMvYSMxbS5wMGVuNG1fLS1iMTZzcw%3D%3D&btag=e00008000&expire=1696843993&l=202310090332489441686EB33B30BB7CF3&ply_type=2&policy=2&signature=0d720a2739e6ca2d4d5f3d9775f173a7&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c003-tx/18bb4053d5764515a1df1e460c7aeccc/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=3682&bt=1841&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoYyAXQ_vjFhxsAhLrus&mime_type=video_mp4&qs=0&rc=OjNkZ2hpNGRpO2k3ODg4O0BpajN3cjc8PHM6eTMzODczM0AxXmJfMmA2XzYxYzJfXzNgYSMxbS5wMGVuNG1fLS1iMTZzcw%3D%3D&btag=e00008000&expire=1696843993&l=202310090332489441686EB33B30BB7CF3&ply_type=2&policy=2&signature=d90f20484cb6d004ca2581c9e119d8a9&tk=tt_chain_token,6751191396650076162,Line Without a Hook,crescentshay,2021-01-04 01:48:35+00:00,1696822354
6847003743809015046,Take me back to China😫 #fashion #streetwear #xyzbca,"['streetwear', 'xyzbca', 'fashion']",43800000,71700,272100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/f40a20f07c84414b87f1b8e984643f17/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=3182&bt=1591&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoGyAXQ_vjX0GsAhLrus&mime_type=video_mp4&qs=0&rc=N2c2NDc7ZTlmNjw7PGhlZUBpMzh5d2hzaDdxdjMzPDczM0AwMTY1MjQuXjExMzYvXzE0YSNhNW1jZmRkLy9fLS0zMTZzcw%3D%3D&btag=e00008000&expire=1696844000&l=20231009033249096D9835A00C9ACFA0DF&ply_type=2&policy=2&signature=80a8698f59ea82dd873374c33d82be01&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-pve-0068-tx/bc557ab99f1a44af9e08a442f3326700/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=3338&bt=1669&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoGyAXQ_vjX0GsAhLrus&mime_type=video_mp4&qs=0&rc=aDtoNmZoZzQ6ZWU2NmQzZ0BpMzh5d2hzaDdxdjMzPDczM0BhMGMzMzMtXy8xLi81Xl5fYSNhNW1jZmRkLy9fLS0zMTZzcw%3D%3D&btag=e00008000&expire=1696844000&l=20231009033249096D9835A00C9ACFA0DF&ply_type=2&policy=2&signature=af750a2368b6b9a53e47247850b5d740&tk=tt_chain_token,6842582526297393154,How You Like That,sh1ryinyin,2020-07-08 07:11:41+00:00,1696822354
6884764760387128582,"making a 12ft social distancing dress - part 1: the hoopskirt! part 2 is going to be the overskirt, bodice, and a matching mask! 💕 #diy #fashion","['diy', 'fashion']",31100000,26400,19100,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/bb32d13ccff24863a2137c98ddb2462c/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=4310&bt=2155&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8ZmoQyAXQ_vjDJnsAhLrus&mime_type=video_mp4&qs=0&rc=NDdlNGg3ZTc7M2c3ODppPEBpM3Y2dDdmOjxzeDMzNjczM0AwYl80LWNfX2ExYjE1MWFiYSNqYzY1NmVrZjJfLS0yMTZzcw%3D%3D&btag=e00008000&expire=1696843997&l=2023100903325007C05FA9A72D8BB9D31C&ply_type=2&policy=2&signature=a9a1ecd4a8c864a105f408a24d91da7f&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/529d7fef83b8474f9a4d774b08e3421b/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=4332&bt=2166&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8ZmoQyAXQ_vjDJnsAhLrus&mime_type=video_mp4&qs=0&rc=NWdkOjo5OTM4ZzM1OjM4Z0BpM3Y2dDdmOjxzeDMzNjczM0AuNl4yYWExNjAxYWI0NTJhYSNqYzY1NmVrZjJfLS0yMTZzcw%3D%3D&btag=e00008000&expire=1696843997&l=2023100903325007C05FA9A72D8BB9D31C&ply_type=2&policy=2&signature=ca573057662092c75630053af942861d&tk=tt_chain_token,6716433144414750722,You Know It,crescentshay,2020-10-18 01:24:04+00:00,1696822354
7084799954362944773,Can you learn these moves?#pose #fashion #uktiktok #photo #fyp,"['pose', 'fashion', 'uktiktok', 'photo', 'fyp']",53600000,32600,36700,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/90a7abca042d4bf3ba1f13232940ee00/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2784&bt=1392&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo7yAXQ_vjFx8sAhLrus&mime_type=video_mp4&qs=0&rc=ODU2NWU2ZWdlZmc2ZTU0OkBpM25ndWk6Znc3PDMzNzczM0AwNTUtLjRgXzIxYDA0Y2FhYSNfcC9qcjRfNDZgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843990&l=20231009033251700BB7DEDD5CDDBD54D5&ply_type=2&policy=2&signature=5553deb3cef0a971ed046e7a87178f93&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/9689d079b11f488795b0c17bf1569cbe/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2836&bt=1418&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo7yAXQ_vjFx8sAhLrus&mime_type=video_mp4&qs=0&rc=aGk8O2RoNzM8OjxkNTY3NEBpM25ndWk6Znc3PDMzNzczM0BgX2JhYzVhNWAxMmBjNGJeYSNfcC9qcjRfNDZgLS1kMTZzcw%3D%3D&btag=e00008000&expire=1696843990&l=20231009033251700BB7DEDD5CDDBD54D5&ply_type=2&policy=2&signature=bdc94415364da5a4a0340c75edec7b0a&tk=tt_chain_token,7084799919562836741,original sound,elf3141592,2022-04-10 02:42:15+00:00,1696822354
7021248231778585862,Welcome to the reality of modeling in NYC. I'm so crushed. #fyp #nyc #modeling #fashion #model #nyclife,"['modeling', 'fashion', 'model', 'nyclife', 'fyp', 'nyc']",32700000,77100,59400,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c001-tx/a2c4805223974b2bb6f0b3aea5bf936c/?a=1988&ch=0&cr=3&dr=0&lr=unwatermarked&cd=0%7C0%7C0%7C3&cv=1&br=2042&bt=1021&bti=ODszNWYuMDE6&cs=0&ds=6&ft=_rKBMBnZq8Zmo7yAXQ_vj~rhsAhLrus&mime_type=video_mp4&qs=0&rc=ZjY7ZWhkaGU7aTU1Z2k1aEBpM29vPGk6ZmU6ODMzNzczM0AzLmJiNmMxNjExXjUxNGEzYSNxMnFgcjRfaGxgLS1kMTZzcw%3D%3D&btag=e00010000&expire=1696844143&l=20231009033251A9E6A287942FB4BC0B30&ply_type=2&policy=2&signature=cad7388d9aa3b9294d16ce1dedbbed72&tk=tt_chain_token,https://v16-webapp-prime.us.tiktok.com/video/tos/useast5/tos-useast5-ve-0068c002-tx/a97f041ba84a45b08b9f9a354a1a2aac/?a=1988&ch=0&cr=3&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C3&cv=1&br=2030&bt=1015&bti=ODszNWYuMDE6&cs=0&ds=3&ft=_rKBMBnZq8Zmo7yAXQ_vj~rhsAhLrus&mime_type=video_mp4&qs=0&rc=N2Q2OTc6NmVpOTw2Zjg5NEBpM29vPGk6ZmU6ODMzNzczM0BgYC01YS42XzYxNTJhNTZiYSNxMnFgcjRfaGxgLS1kMTZzcw%3D%3D&btag=e00010000&expire=1696844143&l=20231009033251A9E6A287942FB4BC0B30&ply_type=2&policy=2&signature=f3e81d644ec5c5741b260145539d4d6f&tk=tt_chain_token,7021248146193812229,original sound,annavgantt,2021-10-20 20:29:06+00:00,1696822354
